Book_Name,Author_Name,Book_URL,Edition_Type,Price,Star_Rating,Reviews
SUPPANDI 48 (VOL- 3): SUPERCHARGED WITH FUN & LAUGHTER,Rajani Thindiath,https://amazon.in/SUPPANDI-48-VOL-SUPERCHARGED-LAUGHTER-ebook/dp/B076WZQ94H/ref=zg_bs_g_1318143031_sccl_19/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.3 out of 5 stars,139
Tinkle Digest 17,Missing,https://amazon.in/Tinkle-Digest-17-ANANT-PAI-ebook/dp/B0783BHYMG/ref=zg_bs_g_1318143031_sccl_20/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.3 out of 5 stars,ANANT PAI
How to Win Friends and Influence People,Dale Carnegie,https://amazon.in/How-Win-Friends-Influence-People/dp/8194790891/ref=zg_bs_g_1318144031_sccl_1/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"117,231"
Word Power Made Easy [Paperback] Norman Lewis,Norman Lewis,https://amazon.in/Word-Power-Made-Norman-Lewis/dp/0143424688/ref=zg_bs_g_1318144031_sccl_2/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"47,297"
The Power of A Positive Attitude: Your Road To Success,Roger Fritz,https://amazon.in/Power-Positive-Attitude-Your-Success/dp/9389432642/ref=zg_bs_g_1318144031_sccl_3/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"3,988"
"My First Learning Library Box Set [ Includes 20 Board Books] – Early Learning Books for Children with Well-researched Bright Images | Introduction to Basic Topics | Builds Child’s Vocabulary | Improves Hand-Eye Coordination, Recognition Skills and Enhances Visual Motor Skills | Round Corners for Safety| Sturdy Board Material",Wonder House Books,https://amazon.in/First-Learning-Library-Box-Set/dp/9388369882/ref=zg_bs_g_1318144031_sccl_4/000-0000000-0000000?psc=1,Board book,Missing,4.6 out of 5 stars,"14,312"
Word Power Made Easy By Norman Lewis (More than 700 Pages),Norman Lewis,https://amazon.in/Word-Power-Norman-Lewis-Pages/dp/B09LV1KHKV/ref=zg_bs_g_1318144031_sccl_5/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"1,772"
VASHISTA 360 ZERO TO HERO SPOKEN ENGLISH BOOK,Missing,https://amazon.in/VASHISTA-ZERO-HERO-SPOKEN-ENGLISH/dp/B0CJVL3MTH/ref=zg_bs_g_1318144031_sccl_6/000-0000000-0000000?psc=1,Perfect Paperback,Missing,4.9 out of 5 stars,12
THE CONCISE 48 LAWS OF POWER,Robert Greene,https://amazon.in/CONCISE-48-LAWS-POWER/dp/1861974043/ref=zg_bs_g_1318144031_sccl_7/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"5,488"
High School English Gram & Comp (Reg Ed),"Rao N,D,V,Prasada",https://amazon.in/School-English-Grammar-Composition-Regular/dp/9352530144/ref=zg_bs_g_1318144031_sccl_8/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"12,010"
My First Little Librarian: Boxset of 12 Best Board Books for Kids,Missing,https://amazon.in/My-First-Little-Librarian-Boxset/dp/B08MLC2GD6/ref=zg_bs_g_1318144031_sccl_9/000-0000000-0000000?psc=1,Board book,Missing,4.5 out of 5 stars,THE BOOK TREE
5000 + Daily Use English Sentences | Kanchan Keshari,Missing,https://amazon.in/Daily-English-Sentences-Kanchan-Keshari/dp/9394200509/ref=zg_bs_g_1318144031_sccl_10/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,Kanchan Keshari
vashista 360 spoken english book,Missing,https://amazon.in/vashista-360-spoken-english-book/dp/B08W1SNNLP/ref=zg_bs_g_1318144031_sccl_11/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,vamshi krishna
THE ARTIST'S WAY,Julia Cameron,https://amazon.in/ARTISTS-WAY-Julia-Cameron/dp/1788164296/ref=zg_bs_g_1318144031_sccl_12/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"10,250"
Oxford Pocket English Dictionary - 11th Edition | For Everyday Use | 2 Billion + Words,Oxford Dictionaries,https://amazon.in/Pocket-Oxford-English-Dictionary-Dictionaries/dp/0198700989/ref=zg_bs_g_1318144031_sccl_13/000-0000000-0000000?psc=1,Hardcover,Missing,4.5 out of 5 stars,"3,448"
NEETU SINGH ENGLISH FOR GENERAL COMPETITIONS VOL - 1 IN ENGLISH NEW 2023 EDITION,Missing,https://amazon.in/NEETU-SINGH-ENGLISH-GENERAL-COMPETITIONS/dp/B0C7MT7GLB/ref=zg_bs_g_1318144031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,4.0 out of 5 stars,NEETU SINGH
OXFORD ENGLISH MINI DICTIONARY (Hardcover),Oxford,https://amazon.in/OXFORD-ENGLISH-MINI-DICTIONARY-Hardcover/dp/0190135093/ref=zg_bs_g_1318144031_sccl_15/000-0000000-0000000?psc=1,Flexibound,Missing,4.4 out of 5 stars,"4,480"
TUBE ENGLISH Zero to Hero book,Missing,https://amazon.in/TUBE-ENGLISH-Zero-Hero-book/dp/B0CK5HF5S6/ref=zg_bs_g_1318144031_sccl_16/000-0000000-0000000?psc=1,Paperback,Missing,5.0 out of 5 stars,Gowthami
Ambedkar's India,Missing,https://amazon.in/Ambedkars-India-B-R-Ambedkar/dp/9387022897/ref=zg_bs_g_1318144031_sccl_17/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,B.R.Ambedkar
JEEVAN KE ADHBHUT RAHASYA (HINDI),Missing,https://amazon.in/JEEVAN-KE-ADHBHUT-RAHASYA-HINDI/dp/0143446797/ref=zg_bs_g_1318144031_sccl_18/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,DAS GAUR GOPAL
Everyday Vocabulary More Than 6100 Words,Kumkum Gupta,https://amazon.in/Everyday-Vocabulary-More-Than-Words/dp/9350944820/ref=zg_bs_g_1318144031_sccl_19/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,"3,729"
Autobiography of a Yogi (Marathi),Paramahansa Yogananda,https://amazon.in/Autobiography-Yogi-Marathi-Paramahansa-Yogananda/dp/8190256254/ref=zg_bs_g_1318144031_sccl_20/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,924
English Speaking Practice : Improve Your Speaking Skills Quickly,Yogesh Vermani,https://amazon.in/Learn-English-Guide-Everyday-Conversation-ebook/dp/B00TSPRRHW/ref=zg_bs_g_1318144031_sccl_21/000-0000000-0000000?psc=1,Kindle Edition,Missing,3.9 out of 5 stars,640
VOCABULARY PRODIGY - ENGLISH WITH NIMISHA BANSAL,Missing,https://amazon.in/VOCABULARY-PRODIGY-ENGLISH-NIMISHA-BANSAL/dp/8195181430/ref=zg_bs_g_1318144031_sccl_22/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,NIMISHA BANSAL
Sanskrit Swayam Shikshak,Shripad D. Satvlekar,https://amazon.in/Sanskrit-Swayam-Shikshak-Shripad-Satvlekar/dp/9389373425/ref=zg_bs_g_1318144031_sccl_23/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"2,568"
Madhushala,Harivansh Rai Bachchan,https://amazon.in/Madhushala-Harivansh-Rai-Bachchan/dp/8170283442/ref=zg_bs_g_1318144031_sccl_24/000-0000000-0000000?psc=1,Hardcover,Missing,4.5 out of 5 stars,"3,867"
THE QUICK & EASY WAY TO EFFECTIVE SPEAKING,Dale Carnegie,https://amazon.in/QUICK-EASY-WAY-EFFECTIVE-SPEAKING/dp/8129140209/ref=zg_bs_g_1318144031_sccl_25/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,"4,501"
Key to Wren & Martin's Regular & Multicolour Edition of High School English Grammar & Composition,Missing,https://amazon.in/Martins-Regular-Multicolour-English-Composition/dp/9352530152/ref=zg_bs_g_1318144031_sccl_26/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"Rao N,D,V,Prasada"
Freedom from the Known,J Krishnamurti,https://amazon.in/Freedom-Known-J-Krishnamurti/dp/8187326069/ref=zg_bs_g_1318144031_sccl_27/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"3,295"
Blossom English Alphabet Writing Book (A) for Kids | Capital Letter Practice and Activities for Nursery Children | 70 Practice Boxes for each Letter [Paperback] Content Team at Target Publication,Missing,https://amazon.in/Blossom-Alphabet-Practice-Activities-Children/dp/B07RJ13DHK/ref=zg_bs_g_1318144031_sccl_28/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,TARGET PUBLICATIONS
My First Book of Patterns Capital Letters: Write and Practice Patterns and Capital Letters A to Z (P,Wonder House Books,https://amazon.in/First-Book-Patterns-Capital-Letters/dp/9387779289/ref=zg_bs_g_1318144031_sccl_29/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"1,089"
Fire on the Ganges : Life Among the Dead in Banaras,Missing,https://amazon.in/Fire-Ganges-Life-Among-Banaras/dp/9356994676/ref=zg_bs_g_1318144031_sccl_30/000-0000000-0000000?psc=1,Hardcover,Missing,4.0 out of 5 stars,Radhika Iyengar
Share Market Book शून्य से सीखें शेयर बाज़ार हिंदी में Stock Market Learning Book,Missing,https://amazon.in/Share-Market-%E0%A4%B6%E0%A5%82%E0%A4%A8%E0%A5%8D%E0%A4%AF-%E0%A4%AC%E0%A4%BE%E0%A4%9C%E0%A4%BC%E0%A4%BE%E0%A4%B0-Learning/dp/B0BYL7JYR4/ref=zg_bs_g_1318144031_sccl_1/000-0000000-0000000?psc=1,Staple Bound,Missing,4.4 out of 5 stars,vaibhav khare
PITMAN SHORTHAND,Missing,https://amazon.in/Pitman-Shorthand-Instructor-Key-Issac/dp/8177586467/ref=zg_bs_g_1318144031_sccl_2/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,Issac Pitman
Spoken English Course | Zero Level To Hero Level | English Lover | Satender Singh,Missing,https://amazon.in/Spoken-English-Course-Level-Satender/dp/9394200916/ref=zg_bs_g_1318144031_sccl_3/000-0000000-0000000?psc=1,Paperback,Missing,4.0 out of 5 stars,Satender Singh
Maila Aanchal,Missing,https://amazon.in/Maila-Aanchal-%E0%A4%AE%E0%A5%88%E0%A4%B2%E0%A4%BE-%E0%A4%86%E0%A4%81%E0%A4%9A%E0%A4%B2-%E0%A4%AB%E0%A4%A3%E0%A5%80%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%A5/dp/9353494990/ref=zg_bs_g_1318144031_sccl_4/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,फणीश्वरनाथ रेणु
"Essential English Grammar with Answers, 2nd Edition",Raymond Murphy,https://amazon.in/Essential-English-Grammar-Answers-Raymond/dp/8175960299/ref=zg_bs_g_1318144031_sccl_5/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,"3,438"
Rasheedee Ticket/रसीदी टिकट,Missing,https://amazon.in/Rasheedee-Ticket-%E0%A4%B0%E0%A4%B8%E0%A5%80%E0%A4%A6%E0%A5%80-%E0%A4%85%E0%A4%AE%E0%A5%83%E0%A4%A4%E0%A4%BE-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%A4%E0%A4%AE/dp/9353490065/ref=zg_bs_g_1318144031_sccl_6/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,अमृता प्रीतम
30 Days to Better English,Norman Lewis,https://amazon.in/Days-Better-English-Lewis-Norman/dp/014344798X/ref=zg_bs_g_1318144031_sccl_7/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,716
The Quick And Easy Way To Effective Speaking - Fingerprint!,Dale Carnegie,https://amazon.in/Quick-Easy-Way-Effective-Speaking/dp/938814435X/ref=zg_bs_g_1318144031_sccl_8/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,"1,908"
THE GREAT TRAIN JOURNEY,Ruskin Bond,https://amazon.in/Great-Train-Journey-Ruskin-Bond/dp/9353041511/ref=zg_bs_g_1318144031_sccl_9/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"1,941"
Lucent's Sampurna Hindi Vyakaran Aur Rachna,Missing,https://amazon.in/Lucents-Sampurna-Hindi-Vyakaran-Rachna/dp/9384761052/ref=zg_bs_g_1318144031_sccl_10/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,Arvind Kumar
THE ART OF PUBLIC SPEAKING,Missing,https://amazon.in/Public-Speaking-Dale-Carnegie-Esenwein/dp/9353040817/ref=zg_bs_g_1318144031_sccl_11/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,Dale Carnegie with J. Berg Esenwein
"Guns, Germs and Steel : The MILLION-COPY bestselling history of everybody (20th Anniversary Edition)",Jared Diamond,https://amazon.in/Guns-Germs-Steel-Jared-Diamond/dp/0099302780/ref=zg_bs_g_1318144031_sccl_12/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"11,572"
Descriptive English,S.P. Bakshi,https://amazon.in/Descriptive-English-S-P-Bakshi/dp/9385980777/ref=zg_bs_g_1318144031_sccl_13/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,"3,463"
English Speaking Course Book,Missing,https://amazon.in/Englishwale-com-English-Speaking-Course-Book/dp/8193074300/ref=zg_bs_g_1318144031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,Pooja Rana
Speaking sKills,Dr. Vinay Bansal,https://amazon.in/Speaking-sKills-Dr-Vinay-Bansal-ebook/dp/B08YGYLD9T/ref=zg_bs_g_1318144031_sccl_15/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.4 out of 5 stars,872
Shabdon ke Sath Sath: Janiye Kahan Se Kaise Aate Hain Shabd Aur Kya Hai Unka Sahi Prayog/जानिए कहाँ से कैसे आते हैं शब्द और क्या है उनका सही प्रयोग,Missing,https://amazon.in/Shabdon-Sath-Janiye-Prayog-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AF%E0%A5%8B%E0%A4%97/dp/0143460137/ref=zg_bs_g_1318144031_sccl_16/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,Dr. Suresh Pant/डॉ. सुरेश पंत
Talk Like TED: The 9 Public Speaking Secrets of the World's Top Minds,Carmine Gallo,https://amazon.in/Talk-Like-TED-Speaking-Secrets/dp/1529068657/ref=zg_bs_g_1318144031_sccl_17/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"3,497"
Spelling Success - Grades 1 & 2 [Paperback] Peter Clutterbuck,Missing,https://amazon.in/Spelling-Success-Level-Peter-Clutterbuck/dp/8176557048/ref=zg_bs_g_1318144031_sccl_18/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,Peter Clutterbuck
HOW TO READ A PERSON LIKE A BOOK,Missing,https://amazon.in/HOW-READ-PERSON-LIKE-BOOK/dp/8129119188/ref=zg_bs_g_1318144031_sccl_19/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,Nierenberg
Neetu Singh Vocab 15000 Vocabularies by Neetu Singh In English 202324,Missing,https://amazon.in/Neetu-Singh-Vocabularies-English-202324/dp/B0C1ZVWPM4/ref=zg_bs_g_1318144031_sccl_20/000-0000000-0000000?psc=1,Paperback,Missing,2.8 out of 5 stars,NEETU SINGH
AIBE Bare Acts Combo without Notes 2023 EDITION- as per Bar Council of India Guidelines set of 20 Bare Acts covering 34 Acts - LATEST 2023 EDITION Paperback – 1 January 2023,Missing,https://amazon.in/without-Examination-Council-Guidelines-covering/dp/B09JMWGJWC/ref=zg_bs_g_4149542031_sccl_1/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,Professionals
"PROFESSIONAL'S AIBE Exam 22 book Bare Acts set without Notes, Complete Set of 22 Books Combo as per Bar Council of India Guidelines covering Latest up to date amendments- Full Syllabus Economy Edition",Missing,https://amazon.in/PROFESSIONALS-Complete-Guidelines-covering-amendments/dp/B0CJDVNY3L/ref=zg_bs_g_4149542031_sccl_2/000-0000000-0000000?psc=1,Perfect Paperback,Missing,5.0 out of 5 stars,Professional's
"AIBE (All India Bar Examination) 2023, Bare Acts without Short Notes, Total Set of 20 Books covering all Acts , with uptodate Amendments as per Bar Council of India, Latest Edition by Lawmann's",Missing,https://amazon.in/Examination-amendments-Lawmanns-Official-automateB/dp/B09HM7KD71/ref=zg_bs_g_4149542031_sccl_3/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,Lawmann's
AIBE Bare Acts Combo without Notes 2023 EDITION- as per Bar Council of India Guidelines set of 22 Bare Acts covering 50 Acts COMPLETE SYLLABUS - LATEST 2023 EDITION,Missing,https://amazon.in/without-Guidelines-covering-COMPLETE-SYLLABUS/dp/9356033323/ref=zg_bs_g_4149542031_sccl_4/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,All India Bar
"India & World Map ( Both Political & Physical ) with Constitution of India , Indian History , Indian Economy & Geographical Terms Chart | Set Of 8 | Useful for UPSC and other competitive exam preparation | by Hivex Publication",Missing,https://amazon.in/Political-Physical-Constitution-History-Geography/dp/B09FYDRDM8/ref=zg_bs_g_4149542031_sccl_5/000-0000000-0000000?psc=1,Product Bundle,Missing,4.6 out of 5 stars,Hivex Publication
ALL INDIA BAR EXAMINATION SOLVED PAPERS (LATEST 2023 EDITION) AIBE (2011-2023) [PREVIOUS YEARS SOLVED PAPERS] [ANSWERS WITH EXPLANATIONS] {CONDUCTED BY THE BAR COUNCIL OF INDIA} - LATEST 2023 EDITION,Missing,https://amazon.in/EXAMINATION-2011-2023-PREVIOUS-EXPLANATIONS-CONDUCTED/dp/B0BQN8SDL5/ref=zg_bs_g_4149542031_sccl_6/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,LOVEDEEP BANGIA
AIBE (All India Bar Examination) : subject-wise Solved Papers,Devendra Kumar Singh,https://amazon.in/AIBE-All-India-Bar-Examination/dp/1639741577/ref=zg_bs_g_4149542031_sccl_7/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,81
The Constitution of India Bare Act - Latest 2023 EDITION Universal's,Missing,https://amazon.in/Constitution-India-Bare-Act-Universals/dp/B0CBRZ4685/ref=zg_bs_g_4149542031_sccl_8/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,UNIVERSAL'S
"The Indian Contract Act, 1872 Bare Act - Latest Edition - 2023 - Universal (Lexis Nexsi)",Missing,https://amazon.in/Indian-Contract-Act-1872-Bare/dp/B0BVKKT2CR/ref=zg_bs_g_4149542031_sccl_9/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,Lexis Nexis
"Case That Shook India, The (PB): The Verdict That Led to the Emergency",Prashant Bhushan,https://amazon.in/Case-That-Shook-India-Emergency/dp/0143442643/ref=zg_bs_g_4149542031_sccl_10/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,553
"IIBF�s International Trade Finance � Systematic and Comprehensive Overview of the International Trade Finance Practices with Emphasis on the Procedures, Documentation, and Regulatory Framework [Paperback] Indian Institute of Banking & Finance",Indian Institute of Banking & Finance,https://amazon.in/International-Trade-Finance-2017-IIBF/dp/9386394723/ref=zg_bs_g_4149542031_sccl_11/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,944
"NISM's Research Analyst – Comprehensive guide covering vital topics for company research, including market basics, industry drivers, risk-return fundamentals, economic analysis, etc.",Missing,https://amazon.in/NISMs-Research-Analyst-Comprehensive-fundamentals/dp/9357782974/ref=zg_bs_g_4149542031_sccl_12/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,NISM (An Educational Initiative of SEBI)
Avtar Singh's Law of Contract & Specific Relief by Rajesh Kapoor latest 2022 13th edition,Missing,https://amazon.in/Singhs-Contract-Specific-Relief-Rajesh/dp/B09MYX6JCG/ref=zg_bs_g_4149542031_sccl_13/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,Rajesh Kapoor
"Taxmann X NISM's Equity Derivatives – Insights into strategies, risk management & regulatory norms | Elucidates derivative products, trading mechanisms & investor protection practices",Missing,https://amazon.in/Taxmann-NISMs-Equity-Derivatives-strategies/dp/9357782257/ref=zg_bs_g_4149542031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,NISM (An Educational Initiative of SEBI)
"Unsealed Covers : A Decade of the Constitution, the Courts and the State",Gautam Bhatia,https://amazon.in/Unsealed-Covers-Decade-Constitution-Courts/dp/9356993637/ref=zg_bs_g_4149542031_sccl_15/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,16
Discodant Notes: The Voice Of Dissent I,Missing,https://amazon.in/Discordant-Notes-Voice-Dissent-Resort/dp/0670094404/ref=zg_bs_g_4149542031_sccl_16/000-0000000-0000000?psc=1,Hardcover,Missing,4.7 out of 5 stars,Rohinton Fali Nariman
Legal Eagles: Stories of the Top Seven Indian Lawyers [Hardcover] Indu Bhan,Indu Bhan,https://amazon.in/Legal-Eagles-Stories-Indian-Lawyers/dp/8184006357/ref=zg_bs_g_4149542031_sccl_17/000-0000000-0000000?psc=1,Hardcover,Missing,4.4 out of 5 stars,889
"Taxmann's How To Crack All India Bar Examination (AIBE) – Comprehensive guide featuring insights on syllabus, paper pattern, etc., with past five-year question papers/answers & detailed analysis",Missing,https://amazon.in/Taxmanns-Crack-India-Examination-AIBE/dp/9357789839/ref=zg_bs_g_4149542031_sccl_18/000-0000000-0000000?psc=1,Paperback,Missing,Missing,Dr. Rajendra Parikh
"These Seats Are Reserved: Caste, Quotas: Caste, Quotas and the Constitution of India",Abhinav Chandrachud,https://amazon.in/These-Seats-Are-Reserved-Constitution/dp/0670094757/ref=zg_bs_g_4149542031_sccl_19/000-0000000-0000000?psc=1,Hardcover,Missing,4.5 out of 5 stars,51
AIBE Bare Acts Combo without Notes 2023 EDITION- as per Bar Council of India Guidelines set of 20 Bare Acts covering 42 Acts COMPLETE SYLLABUS - LATEST 2023 EDITION,Missing,https://amazon.in/without-Guidelines-covering-COMPLETE-SYLLABUS/dp/9356035393/ref=zg_bs_g_4149542031_sccl_20/000-0000000-0000000?psc=1,Unknown Binding,Missing,Missing,Commercial's
"Constitution of India with important Case Laws, MCQs covering Constitutional Aspects of Indian Polity for Students, Competitive/ Civil Services Exams, Legal Fraternity, Practitioners, Legal Reference",Missing,https://amazon.in/Constitution-Constitutional-Competitive-Fraternity-Practitioners/dp/9386613441/ref=zg_bs_g_4149542031_sccl_21/000-0000000-0000000?psc=1,Perfect Paperback,Missing,4.9 out of 5 stars,Professional
The Constitution of India Bare Act with Short Notes: Useful for Competitive Examinations,Missing,https://amazon.in/Constitution-India-Agrawal-Virag-Guptal/dp/9353224500/ref=zg_bs_g_4149542031_sccl_22/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,Dr. P.K. Agrawal
Taxmann's Direct Taxes Ready Reckoner (DTRR) | A.Y. 2023-24 & 2024-25 – Illustrative Ready Referencer on Income-tax with Focused Analysis | Break-even Tables for Alternative Tax Regime | 47th Edition,Missing,https://amazon.in/Taxmanns-Direct-Reckoner-2023-24-2024-25/dp/9356226822/ref=zg_bs_g_4149542031_sccl_23/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,Dr. Vinod K. Singhania
Civil Procedure (CPC) | Edition 2023,Missing,https://amazon.in/Civil-Procedure-2023-C-K-TAKWANI/dp/B0BVBN6GJW/ref=zg_bs_g_4149542031_sccl_24/000-0000000-0000000?psc=1,Paperback,Missing,3.4 out of 5 stars,C.K. TAKWANI
"The Indian Penal Code (IPC), Bare Act - Latest Edition - 2023 - Professional's",Missing,https://amazon.in/Indian-Penal-Code-Bare-Professionals/dp/B0BVKLPV2M/ref=zg_bs_g_4149542031_sccl_25/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,Professional's
Indian Penal Code Bare Act 2023,Missing,https://amazon.in/Indian-Penal-Code-Bare-2023/dp/B0C464T2VP/ref=zg_bs_g_4149542031_sccl_26/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,LEXIS NEXIS
The Visual MBA: A Quick Guide to Everything You’ll Learn in Two Years of Business School,Jason Barron,https://amazon.in/Visual-MBA-Everything-Business-School/dp/0241386683/ref=zg_bs_g_4149542031_sccl_27/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,552
"Sale of Goods Act, 1930",Missing,https://amazon.in/Sale-Goods-1930-Lexis-Nexis/dp/B0BW73MTLX/ref=zg_bs_g_4149542031_sccl_28/000-0000000-0000000?psc=1,Unknown Binding,Missing,5.0 out of 5 stars,Lexis Nexis
"LAW CHARTS SET OF 5 ENGLISH | LAMINATED | Constitution of India Chart, IPC Chart, CRPC Chart, CPC & Indian Evidence Act Chart & The Indian Contract Act | Extremely useful for Law Students and Lawyers",Missing,https://amazon.in/ENGLISH-LAMINATED-Constitution-Evidence-Contract/dp/B09RST1KFL/ref=zg_bs_g_4149542031_sccl_29/000-0000000-0000000?psc=1,Product Bundle,Missing,4.1 out of 5 stars,Vidya Chitr Prakashan
"NISM's Mutual Fund Distributors – Covering basics of mutual fund, role & structure, mutual fund schemes & features, accounting, valuation & taxation aspects, etc. for mutual fund industry in India",Missing,https://amazon.in/NISMs-Mutual-Fund-Distributors-accounting/dp/9356223947/ref=zg_bs_g_4149542031_sccl_30/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,NISM (An Educational Initiative of SEBI)
AIBE Bare Acts Combo without Notes 2023 EDITION-as per Bar Council of India Guidelines set of 3 Bare Acts covering 9 Acts COMPLETE SYLLABUS - LATEST 2023 EDITION Paperback,Missing,https://amazon.in/without-Guidelines-covering-COMPLETE-SYLLABUS/dp/9356033455/ref=zg_bs_g_4149542031_sccl_1/000-0000000-0000000?psc=1,Unknown Binding,Missing,4.6 out of 5 stars,7
Commercial's AIBE Combo Pack : Students Editions Bare ACT Without Comments As Per Bar Council of India Notification - Set of 21 Books : 2023/edition,Missing,https://amazon.in/Commercials-AIBE-Combo-Pack-Notification/dp/B09JDMXVVH/ref=zg_bs_g_4149542031_sccl_2/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,ALL INDIA BAR
The Indian Constitution (Oip),Missing,https://amazon.in/Indian-Constitution-Cornerstone-Classic-Reissue/dp/0195649591/ref=zg_bs_g_4149542031_sccl_3/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,Austin Granville
India's Experiment with Democracy : The Life of a Nation Through Its Elections,Missing,https://amazon.in/Indias-Experiment-Democracy-Through-Elections/dp/9356993645/ref=zg_bs_g_4149542031_sccl_4/000-0000000-0000000?psc=1,Paperback,Missing,Missing,S.Y. Quraishi
12 YEARS ALL INDIA BAR EXAMINATION SOLVED PAPERS (HINDI) (2012-2023) [PREVIOUS YEARS SOLVED PAPERS] [ANSWERS WITH EXPLANATIONS] {CONDUCTED BY THE BAR COUNCIL OF INDIA} AIBE,Missing,https://amazon.in/EXAMINATION-2012-2023-PREVIOUS-EXPLANATIONS-CONDUCTED/dp/B0CBQ2WZL7/ref=zg_bs_g_4149542031_sccl_5/000-0000000-0000000?psc=1,Paperback,Missing,3.0 out of 5 stars,LOVEDEEP BANGIA
