Book_Name,Author_Name,Book_URL,Edition_Type,Price,Star_Rating,Reviews
"Guns, Germs and Steel : The MILLION-COPY bestselling history of everybody (20th Anniversary Edition)",Jared Diamond,https://amazon.in/Guns-Germs-Steel-Jared-Diamond/dp/0099302780/ref=zg_bs_g_1318144031_sccl_12/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"11,572"
Descriptive English,S.P. Bakshi,https://amazon.in/Descriptive-English-S-P-Bakshi/dp/9385980777/ref=zg_bs_g_1318144031_sccl_13/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,"3,463"
English Speaking Course Book,Missing,https://amazon.in/Englishwale-com-English-Speaking-Course-Book/dp/8193074300/ref=zg_bs_g_1318144031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,Pooja Rana
Speaking sKills,Dr. Vinay Bansal,https://amazon.in/Speaking-sKills-Dr-Vinay-Bansal-ebook/dp/B08YGYLD9T/ref=zg_bs_g_1318144031_sccl_15/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.4 out of 5 stars,872
Shabdon ke Sath Sath: Janiye Kahan Se Kaise Aate Hain Shabd Aur Kya Hai Unka Sahi Prayog/जानिए कहाँ से कैसे आते हैं शब्द और क्या है उनका सही प्रयोग,Missing,https://amazon.in/Shabdon-Sath-Janiye-Prayog-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AF%E0%A5%8B%E0%A4%97/dp/0143460137/ref=zg_bs_g_1318144031_sccl_16/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,Dr. Suresh Pant/डॉ. सुरेश पंत
Talk Like TED: The 9 Public Speaking Secrets of the World's Top Minds,Carmine Gallo,https://amazon.in/Talk-Like-TED-Speaking-Secrets/dp/1529068657/ref=zg_bs_g_1318144031_sccl_17/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"3,497"
Spelling Success - Grades 1 & 2 [Paperback] Peter Clutterbuck,Missing,https://amazon.in/Spelling-Success-Level-Peter-Clutterbuck/dp/8176557048/ref=zg_bs_g_1318144031_sccl_18/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,Peter Clutterbuck
HOW TO READ A PERSON LIKE A BOOK,Missing,https://amazon.in/HOW-READ-PERSON-LIKE-BOOK/dp/8129119188/ref=zg_bs_g_1318144031_sccl_19/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,Nierenberg
Neetu Singh Vocab 15000 Vocabularies by Neetu Singh In English 202324,Missing,https://amazon.in/Neetu-Singh-Vocabularies-English-202324/dp/B0C1ZVWPM4/ref=zg_bs_g_1318144031_sccl_20/000-0000000-0000000?psc=1,Paperback,Missing,2.8 out of 5 stars,NEETU SINGH
AIBE Bare Acts Combo without Notes 2023 EDITION- as per Bar Council of India Guidelines set of 20 Bare Acts covering 34 Acts - LATEST 2023 EDITION Paperback – 1 January 2023,Missing,https://amazon.in/without-Examination-Council-Guidelines-covering/dp/B09JMWGJWC/ref=zg_bs_g_4149542031_sccl_1/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,Professionals
"PROFESSIONAL'S AIBE Exam 22 book Bare Acts set without Notes, Complete Set of 22 Books Combo as per Bar Council of India Guidelines covering Latest up to date amendments- Full Syllabus Economy Edition",Missing,https://amazon.in/PROFESSIONALS-Complete-Guidelines-covering-amendments/dp/B0CJDVNY3L/ref=zg_bs_g_4149542031_sccl_2/000-0000000-0000000?psc=1,Perfect Paperback,Missing,5.0 out of 5 stars,Professional's
"AIBE (All India Bar Examination) 2023, Bare Acts without Short Notes, Total Set of 20 Books covering all Acts , with uptodate Amendments as per Bar Council of India, Latest Edition by Lawmann's",Missing,https://amazon.in/Examination-amendments-Lawmanns-Official-automateB/dp/B09HM7KD71/ref=zg_bs_g_4149542031_sccl_3/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,Lawmann's
AIBE Bare Acts Combo without Notes 2023 EDITION- as per Bar Council of India Guidelines set of 22 Bare Acts covering 50 Acts COMPLETE SYLLABUS - LATEST 2023 EDITION,Missing,https://amazon.in/without-Guidelines-covering-COMPLETE-SYLLABUS/dp/9356033323/ref=zg_bs_g_4149542031_sccl_4/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,All India Bar
"India & World Map ( Both Political & Physical ) with Constitution of India , Indian History , Indian Economy & Geographical Terms Chart | Set Of 8 | Useful for UPSC and other competitive exam preparation | by Hivex Publication",Missing,https://amazon.in/Political-Physical-Constitution-History-Geography/dp/B09FYDRDM8/ref=zg_bs_g_4149542031_sccl_5/000-0000000-0000000?psc=1,Product Bundle,Missing,4.6 out of 5 stars,Hivex Publication
ALL INDIA BAR EXAMINATION SOLVED PAPERS (LATEST 2023 EDITION) AIBE (2011-2023) [PREVIOUS YEARS SOLVED PAPERS] [ANSWERS WITH EXPLANATIONS] {CONDUCTED BY THE BAR COUNCIL OF INDIA} - LATEST 2023 EDITION,Missing,https://amazon.in/EXAMINATION-2011-2023-PREVIOUS-EXPLANATIONS-CONDUCTED/dp/B0BQN8SDL5/ref=zg_bs_g_4149542031_sccl_6/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,LOVEDEEP BANGIA
AIBE (All India Bar Examination) : subject-wise Solved Papers,Devendra Kumar Singh,https://amazon.in/AIBE-All-India-Bar-Examination/dp/1639741577/ref=zg_bs_g_4149542031_sccl_7/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,81
The Constitution of India Bare Act - Latest 2023 EDITION Universal's,Missing,https://amazon.in/Constitution-India-Bare-Act-Universals/dp/B0CBRZ4685/ref=zg_bs_g_4149542031_sccl_8/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,UNIVERSAL'S
"The Indian Contract Act, 1872 Bare Act - Latest Edition - 2023 - Universal (Lexis Nexsi)",Missing,https://amazon.in/Indian-Contract-Act-1872-Bare/dp/B0BVKKT2CR/ref=zg_bs_g_4149542031_sccl_9/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,Lexis Nexis
"Case That Shook India, The (PB): The Verdict That Led to the Emergency",Prashant Bhushan,https://amazon.in/Case-That-Shook-India-Emergency/dp/0143442643/ref=zg_bs_g_4149542031_sccl_10/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,553
"IIBF�s International Trade Finance � Systematic and Comprehensive Overview of the International Trade Finance Practices with Emphasis on the Procedures, Documentation, and Regulatory Framework [Paperback] Indian Institute of Banking & Finance",Indian Institute of Banking & Finance,https://amazon.in/International-Trade-Finance-2017-IIBF/dp/9386394723/ref=zg_bs_g_4149542031_sccl_11/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,944
"NISM's Research Analyst – Comprehensive guide covering vital topics for company research, including market basics, industry drivers, risk-return fundamentals, economic analysis, etc.",Missing,https://amazon.in/NISMs-Research-Analyst-Comprehensive-fundamentals/dp/9357782974/ref=zg_bs_g_4149542031_sccl_12/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,NISM (An Educational Initiative of SEBI)
Avtar Singh's Law of Contract & Specific Relief by Rajesh Kapoor latest 2022 13th edition,Missing,https://amazon.in/Singhs-Contract-Specific-Relief-Rajesh/dp/B09MYX6JCG/ref=zg_bs_g_4149542031_sccl_13/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,Rajesh Kapoor
"Taxmann X NISM's Equity Derivatives – Insights into strategies, risk management & regulatory norms | Elucidates derivative products, trading mechanisms & investor protection practices",Missing,https://amazon.in/Taxmann-NISMs-Equity-Derivatives-strategies/dp/9357782257/ref=zg_bs_g_4149542031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,NISM (An Educational Initiative of SEBI)
"Unsealed Covers : A Decade of the Constitution, the Courts and the State",Gautam Bhatia,https://amazon.in/Unsealed-Covers-Decade-Constitution-Courts/dp/9356993637/ref=zg_bs_g_4149542031_sccl_15/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,16
Discodant Notes: The Voice Of Dissent I,Missing,https://amazon.in/Discordant-Notes-Voice-Dissent-Resort/dp/0670094404/ref=zg_bs_g_4149542031_sccl_16/000-0000000-0000000?psc=1,Hardcover,Missing,4.7 out of 5 stars,Rohinton Fali Nariman
Legal Eagles: Stories of the Top Seven Indian Lawyers [Hardcover] Indu Bhan,Indu Bhan,https://amazon.in/Legal-Eagles-Stories-Indian-Lawyers/dp/8184006357/ref=zg_bs_g_4149542031_sccl_17/000-0000000-0000000?psc=1,Hardcover,Missing,4.4 out of 5 stars,889
"Taxmann's How To Crack All India Bar Examination (AIBE) – Comprehensive guide featuring insights on syllabus, paper pattern, etc., with past five-year question papers/answers & detailed analysis",Missing,https://amazon.in/Taxmanns-Crack-India-Examination-AIBE/dp/9357789839/ref=zg_bs_g_4149542031_sccl_18/000-0000000-0000000?psc=1,Paperback,Missing,Missing,Dr. Rajendra Parikh
"These Seats Are Reserved: Caste, Quotas: Caste, Quotas and the Constitution of India",Abhinav Chandrachud,https://amazon.in/These-Seats-Are-Reserved-Constitution/dp/0670094757/ref=zg_bs_g_4149542031_sccl_19/000-0000000-0000000?psc=1,Hardcover,Missing,4.5 out of 5 stars,51
AIBE Bare Acts Combo without Notes 2023 EDITION- as per Bar Council of India Guidelines set of 20 Bare Acts covering 42 Acts COMPLETE SYLLABUS - LATEST 2023 EDITION,Missing,https://amazon.in/without-Guidelines-covering-COMPLETE-SYLLABUS/dp/9356035393/ref=zg_bs_g_4149542031_sccl_20/000-0000000-0000000?psc=1,Unknown Binding,Missing,Missing,Commercial's
"Constitution of India with important Case Laws, MCQs covering Constitutional Aspects of Indian Polity for Students, Competitive/ Civil Services Exams, Legal Fraternity, Practitioners, Legal Reference",Missing,https://amazon.in/Constitution-Constitutional-Competitive-Fraternity-Practitioners/dp/9386613441/ref=zg_bs_g_4149542031_sccl_21/000-0000000-0000000?psc=1,Perfect Paperback,Missing,4.9 out of 5 stars,Professional
The Constitution of India Bare Act with Short Notes: Useful for Competitive Examinations,Missing,https://amazon.in/Constitution-India-Agrawal-Virag-Guptal/dp/9353224500/ref=zg_bs_g_4149542031_sccl_22/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,Dr. P.K. Agrawal
Taxmann's Direct Taxes Ready Reckoner (DTRR) | A.Y. 2023-24 & 2024-25 – Illustrative Ready Referencer on Income-tax with Focused Analysis | Break-even Tables for Alternative Tax Regime | 47th Edition,Missing,https://amazon.in/Taxmanns-Direct-Reckoner-2023-24-2024-25/dp/9356226822/ref=zg_bs_g_4149542031_sccl_23/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,Dr. Vinod K. Singhania
Civil Procedure (CPC) | Edition 2023,Missing,https://amazon.in/Civil-Procedure-2023-C-K-TAKWANI/dp/B0BVBN6GJW/ref=zg_bs_g_4149542031_sccl_24/000-0000000-0000000?psc=1,Paperback,Missing,3.4 out of 5 stars,C.K. TAKWANI
"The Indian Penal Code (IPC), Bare Act - Latest Edition - 2023 - Professional's",Missing,https://amazon.in/Indian-Penal-Code-Bare-Professionals/dp/B0BVKLPV2M/ref=zg_bs_g_4149542031_sccl_25/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,Professional's
Indian Penal Code Bare Act 2023,Missing,https://amazon.in/Indian-Penal-Code-Bare-2023/dp/B0C464T2VP/ref=zg_bs_g_4149542031_sccl_26/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,LEXIS NEXIS
The Visual MBA: A Quick Guide to Everything You’ll Learn in Two Years of Business School,Jason Barron,https://amazon.in/Visual-MBA-Everything-Business-School/dp/0241386683/ref=zg_bs_g_4149542031_sccl_27/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,552
"Sale of Goods Act, 1930",Missing,https://amazon.in/Sale-Goods-1930-Lexis-Nexis/dp/B0BW73MTLX/ref=zg_bs_g_4149542031_sccl_28/000-0000000-0000000?psc=1,Unknown Binding,Missing,5.0 out of 5 stars,Lexis Nexis
"LAW CHARTS SET OF 5 ENGLISH | LAMINATED | Constitution of India Chart, IPC Chart, CRPC Chart, CPC & Indian Evidence Act Chart & The Indian Contract Act | Extremely useful for Law Students and Lawyers",Missing,https://amazon.in/ENGLISH-LAMINATED-Constitution-Evidence-Contract/dp/B09RST1KFL/ref=zg_bs_g_4149542031_sccl_29/000-0000000-0000000?psc=1,Product Bundle,Missing,4.1 out of 5 stars,Vidya Chitr Prakashan
"NISM's Mutual Fund Distributors – Covering basics of mutual fund, role & structure, mutual fund schemes & features, accounting, valuation & taxation aspects, etc. for mutual fund industry in India",Missing,https://amazon.in/NISMs-Mutual-Fund-Distributors-accounting/dp/9356223947/ref=zg_bs_g_4149542031_sccl_30/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,NISM (An Educational Initiative of SEBI)
AIBE Bare Acts Combo without Notes 2023 EDITION-as per Bar Council of India Guidelines set of 3 Bare Acts covering 9 Acts COMPLETE SYLLABUS - LATEST 2023 EDITION Paperback,Missing,https://amazon.in/without-Guidelines-covering-COMPLETE-SYLLABUS/dp/9356033455/ref=zg_bs_g_4149542031_sccl_1/000-0000000-0000000?psc=1,Unknown Binding,Missing,4.6 out of 5 stars,7
Commercial's AIBE Combo Pack : Students Editions Bare ACT Without Comments As Per Bar Council of India Notification - Set of 21 Books : 2023/edition,Missing,https://amazon.in/Commercials-AIBE-Combo-Pack-Notification/dp/B09JDMXVVH/ref=zg_bs_g_4149542031_sccl_2/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,ALL INDIA BAR
The Indian Constitution (Oip),Missing,https://amazon.in/Indian-Constitution-Cornerstone-Classic-Reissue/dp/0195649591/ref=zg_bs_g_4149542031_sccl_3/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,Austin Granville
India's Experiment with Democracy : The Life of a Nation Through Its Elections,Missing,https://amazon.in/Indias-Experiment-Democracy-Through-Elections/dp/9356993645/ref=zg_bs_g_4149542031_sccl_4/000-0000000-0000000?psc=1,Paperback,Missing,Missing,S.Y. Quraishi
12 YEARS ALL INDIA BAR EXAMINATION SOLVED PAPERS (HINDI) (2012-2023) [PREVIOUS YEARS SOLVED PAPERS] [ANSWERS WITH EXPLANATIONS] {CONDUCTED BY THE BAR COUNCIL OF INDIA} AIBE,Missing,https://amazon.in/EXAMINATION-2012-2023-PREVIOUS-EXPLANATIONS-CONDUCTED/dp/B0CBQ2WZL7/ref=zg_bs_g_4149542031_sccl_5/000-0000000-0000000?psc=1,Paperback,Missing,3.0 out of 5 stars,LOVEDEEP BANGIA
"Taxmann's Income Tax Act – Covering amended, updated & annotated text of the Income-tax Act, 1961 as amended by the Finance Act 2023 in the most authentic format | 68th Edition | 2023",Taxmann,https://amazon.in/Taxmanns-Income-Tax-Act-Income-tax/dp/9356226849/ref=zg_bs_g_4149542031_sccl_6/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,20
M P Jain Indian Constitutional Law,Missing,https://amazon.in/Jain-Indian-Constitutional-Law/dp/9386515040/ref=zg_bs_g_4149542031_sccl_7/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,M.P. Jain
Law of Torts(Reprint-2023),Missing,https://amazon.in/Law-Torts-Reprint-2023-Dr-R-K-Bangia/dp/9381587647/ref=zg_bs_g_4149542031_sccl_8/000-0000000-0000000?psc=1,Perfect Paperback,Missing,4.7 out of 5 stars,Dr.R.K Bangia
God Save The Honâ€™Ble Supreme Court,Fali S. Nariman,https://amazon.in/God-Save-Hon%C3%A2%E2%82%ACTMBle-Supreme-Court/dp/9391067638/ref=zg_bs_g_4149542031_sccl_9/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,221
"Specific Relief Act, 1963",Missing,https://amazon.in/Specific-Relief-1963-Lexis-Nexis/dp/B0BWK88GCJ/ref=zg_bs_g_4149542031_sccl_10/000-0000000-0000000?psc=1,Unknown Binding,Missing,4.8 out of 5 stars,Lexis Nexis
"The Code Of Civil Procedure (CPC), 1908 Bare Act - Latest Edition - 2023 - Professional",Missing,https://amazon.in/Code-Civil-Procedure-1908-Bare/dp/B0BVZR19HG/ref=zg_bs_g_4149542031_sccl_11/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,Professional's
The Constitution of India (Big A4 Size),Dr. B.R Ambedkar,https://amazon.in/Constitution-India-Actual-Original-Book/dp/9381621993/ref=zg_bs_g_4149542031_sccl_12/000-0000000-0000000?psc=1,Hardcover,Missing,4.4 out of 5 stars,311
"IIBF's Micro, Small and Medium Enterprises – Covering all important aspects of MSMEs in India, including setting-up of MSME, MSME policy, regulatory legal & institutional framework, etc.",Missing,https://amazon.in/IIBFs-Micro-Small-Medium-Enterprises/dp/9356221049/ref=zg_bs_g_4149542031_sccl_13/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,Indian Institute of Banking & Finance (IIBF)
"Taxmann's GST Ready Reckoner [CGST/IGST (Amdt.) Act 2023] – Most trusted ready referencer for all provisions of the GST Law with GST Case Laws, GST Notifications, GST Circulars, etc.",V.S. Datey,https://amazon.in/Taxmanns-Ready-Reckoner-CGST-Amdt/dp/9357783326/ref=zg_bs_g_4149542031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,Missing,Paperback
Constitution/ CRPC/ CPC/ Evidence/ Contract/ IPC Chart in English (Pack of 6) Constitution/ CRPC/ CPC/ Evidence/ Contract/ IPC in English (Pack of 6) Wall Chart / All chart with latest amendment with free latest english hindi dictionary mrp 20,Missing,https://amazon.in/Constitution-Evidence-Contract-Chart-English/dp/B09YZ3C1D9/ref=zg_bs_g_4149542031_sccl_15/000-0000000-0000000?psc=1,Wall Chart,Missing,3.4 out of 5 stars,Kanha Publication's Team
ALL INDIA BAR EXAMINATION SOLVED PAPERS (2011-2020) [PREVIOUS YEARS SOLVED PAPERS] [ANSWERS WITH EXPLANATIONS] {CONDUCTED BY THE BAR COUNCIL OF INDIA} AIBE 2021 [ISBN-: 978-93-88334-39-6]],Missing,https://amazon.in/EXAMINATION-2011-2020-PREVIOUS-EXPLANATIONS-CONDUCTED/dp/B08XZMB8PF/ref=zg_bs_g_4149542031_sccl_16/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,LOVEDEEP BANGIA
"THE INDIAN CONTRACT ACT, 1872",Missing,https://amazon.in/INDIAN-CONTRACT-ACT-1872/dp/B0BMXCB77X/ref=zg_bs_g_4149542031_sccl_17/000-0000000-0000000?psc=1,Paperback,Missing,5.0 out of 5 stars,UNIVERSAL LAW PUBLICATION
Muslim Laws (Containing 9 Acts & Rules),Missing,https://amazon.in/Muslim-Laws-Containing-Acts-Rules/dp/B0BVZLVCJ6/ref=zg_bs_g_4149542031_sccl_18/000-0000000-0000000?psc=1,Unknown Binding,Missing,4.7 out of 5 stars,Lexis Nexis
India's Legal System (R/J): Can it Be Saved?,Fali S Nariman,https://amazon.in/Indias-Legal-System-Can-Saved/dp/014344011X/ref=zg_bs_g_4149542031_sccl_19/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,190
The Constitution of India - Bare Act - Latest Edition - 2023 - Universal (Lexis Nexis),Missing,https://amazon.in/Constitution-India-Latest-Universal-Lexis/dp/B0BV39FZPJ/ref=zg_bs_g_4149542031_sccl_20/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,Lexis Nexis
Harry Potter and the Philosopher's Stone,J.K. Rowling,https://amazon.in/Harry-Potter-Philosophers-Stone-Rowling-ebook/dp/B019PIOJYU/ref=zg_bs_g_1318157031_sccl_1/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.7 out of 5 stars,"101,506"
"Think Straight: Change your thoughts, Change your life [Paperback] Foroux, Darius",Darius Foroux,https://amazon.in/Think-Straight-Change-your-thoughts/dp/0143452134/ref=zg_bs_g_1318157031_sccl_2/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,"12,356"
The Law of Attraction: A laugh-out-loud opposites attract romantic comedy from Laura Carter for summer 2023 (Brits in Manhattan Book 1),Laura Carter,https://amazon.in/Law-Attraction-laugh-out-loud-opposites-Manhattan-ebook/dp/B0C5VBZJ1X/ref=zg_bs_g_1318157031_sccl_3/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.1 out of 5 stars,133
"THE SILENT PATIENT [Paperback] Michaelides, Alex",Alex Michaelides,https://amazon.in/Silent-Patient-Alex-Michaelides/dp/1409181634/ref=zg_bs_g_1318157031_sccl_4/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"267,952"
"The Hidden Hindu: Science-Fiction meets Indian mythology in a nail biting thriller set in 2020 [Paperback] Gupta, Akshat",Akshat Gupta,https://amazon.in/Hidden-Hindu-Akshat-Gupta/dp/0143455699/ref=zg_bs_g_1318157031_sccl_5/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"2,585"
The Alchemist,Paulo Coelho,https://amazon.in/Alchemist-Paulo-Coelho/dp/8172234988/ref=zg_bs_g_1318157031_sccl_6/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"141,232"
Man's Search For Meaning: The classic tribute to hope from the Holocaust,Missing,https://amazon.in/Mans-Search-Meaning-Viktor-Frankl/dp/1846041244/ref=zg_bs_g_1318157031_sccl_7/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,Victor E. Frankl
Autobiography of a Yogi (Complete Original Edition),Paramahansa Yogananda,https://amazon.in/Autobiography-Yogi-Complete-Free-CD/dp/818953551X/ref=zg_bs_g_1318157031_sccl_8/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"9,499"
முள்ளோடு முத்தாடிய கள்வனே (Tamil Edition),Missing,https://amazon.in/%E0%AE%AE%E0%AF%81%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AF%8B%E0%AE%9F%E0%AF%81-%E0%AE%AE%E0%AF%81%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%9F%E0%AE%BF%E0%AE%AF-%E0%AE%95%E0%AE%B3%E0%AF%8D%E0%AE%B5%E0%AE%A9%E0%AF%87-Tamil-%E0%AE%9A%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%BF%E0%AE%95%E0%AE%BE-ebook/dp/B0CKBWM56V/ref=zg_bs_g_1318157031_sccl_9/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.2 out of 5 stars,உதய  சந்திரிகா
"The Hidden Hindu Book 1 and 2 ""द हिडन हिंदू- 1 और 2"" - अक्षत गुप्ता - Akshat Gupta (Set of 2 Hindi Books)",Akshat Gupta,https://amazon.in/Hidden-Hindu-Book-%E0%A4%B9%E0%A4%BF%E0%A4%A1%E0%A4%A8-%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A5%82/dp/B0CBF933P2/ref=zg_bs_g_1318157031_sccl_10/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,104
THINK AND GROW RICH (PB),Napoleon Hill,https://amazon.in/Think-Grow-Rich-Napoleon-Hill/dp/9353338158/ref=zg_bs_g_1318157031_sccl_11/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"72,733"
The Hidden Hindu (Hindi Translation of The Hidden Hindu) Paperback,Akshat Gupta,https://amazon.in/Hidden-Hindu-Hindi-Translation/dp/9355213794/ref=zg_bs_g_1318157031_sccl_12/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"1,299"
As a Man Thinketh,James Allen,https://amazon.in/As-Man-Thinketh-James-Allen/dp/9386538172/ref=zg_bs_g_1318157031_sccl_13/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"11,787"
"The Hidden Hindu Book 3 ""द हिडन हिंदू-3"" - अक्षत गुप्ता 3rd Book of Hidden Hindu Triology (Hindi Version) - Akshat Gupta",Akshat Gupta,https://amazon.in/Hidden-Hindu-Book-%E0%A4%B9%E0%A4%BF%E0%A4%A1%E0%A4%A8-%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A5%82-3/dp/9355216149/ref=zg_bs_g_1318157031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,Missing,Paperback
"30 DAYS: Change your habits, Change your life",Marc Reklau,https://amazon.in/30-DAYS-Change-your-habits-ebook/dp/B07T1P4H6R/ref=zg_bs_g_1318157031_sccl_15/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.3 out of 5 stars,"2,423"
செந்நீரில் கொகுடியோ பகுதி இரண்டு : Senneeril googudiyoo (செந்நீரில கொகுடியோ Book 2) (Tamil Edition),Missing,https://amazon.in/%E0%AE%9A%E0%AF%86%E0%AE%A8%E0%AF%8D%E0%AE%A8%E0%AF%80%E0%AE%B0%E0%AE%BF%E0%AE%B2%E0%AF%8D-%E0%AE%95%E0%AF%8A%E0%AE%95%E0%AF%81%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AF%8B-%E0%AE%AA%E0%AE%95%E0%AF%81%E0%AE%A4%E0%AE%BF-%E0%AE%87%E0%AE%B0%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%81-googudiyoo-ebook/dp/B0CKHTRVLS/ref=zg_bs_g_1318157031_sccl_16/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.6 out of 5 stars,suja chandran
The Time Machine-FINGERPRINT,H. G. Wells,https://amazon.in/Time-Machine-H-G-Wells/dp/8175992956/ref=zg_bs_g_1318157031_sccl_17/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"4,179"
THE POWER OF YOUR SUBCONSCIOUS MIND,Joseph Murphy,https://amazon.in/POWER-YOUR-SUBCONSCIOUS-MIND/dp/935333845X/ref=zg_bs_g_1318157031_sccl_18/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"78,061"
உயிரைத் திருடும் அழகியே! - word document : Uyirai Thirudum Azhagiye! (Tamil Edition),Missing,https://amazon.in/%E0%AE%89%E0%AE%AF%E0%AE%BF%E0%AE%B0%E0%AF%88%E0%AE%A4%E0%AF%8D-%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%9F%E0%AF%81%E0%AE%AE%E0%AF%8D-%E0%AE%85%E0%AE%B4%E0%AE%95%E0%AE%BF%E0%AE%AF%E0%AF%87-document-Thirudum-ebook/dp/B0CKC4N9X4/ref=zg_bs_g_1318157031_sccl_19/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.8 out of 5 stars,NithaniPrabu  நிதனிபிரபு 
Tales from Indian Mythology Collection of 10 Books Story Books For Kids,Wonder House Books,https://amazon.in/Tales-Indian-Mythology-Collection-Books/dp/9354400507/ref=zg_bs_g_1318157031_sccl_20/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,408
The Hidden Hindu 2,Akshat Gupta,https://amazon.in/Hidden-Hindu-2-Akshat-Gupta/dp/0143456547/ref=zg_bs_g_1318157031_sccl_21/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"1,289"
Arthashastra,Missing,https://amazon.in/Arthashastra-Kautilya/dp/9354403700/ref=zg_bs_g_1318157031_sccl_22/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,KAUTILYA
